Gene stable ID,Transcript stable ID,Gene name,Gene description,Human gene name,Human gene stable ID
ENSPANG00000025484,ENSPANT00000026719,DUSP3,dual specificity phosphatase 3 [Source:NCBI gene (formerly Entrezgene);Acc:101012797],DUSP3,ENSG00000108861
ENSPANG00000019604,ENSPANT00000023813,BAIAP2,BAR/IMD domain containing adaptor protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:101023709],BAIAP2,ENSG00000175866
ENSPANG00000019604,ENSPANT00000038942,BAIAP2,BAR/IMD domain containing adaptor protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:101023709],BAIAP2,ENSG00000175866
ENSPANG00000019604,ENSPANT00000027005,BAIAP2,BAR/IMD domain containing adaptor protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:101023709],BAIAP2,ENSG00000175866
ENSPANG00000019604,ENSPANT00000053523,BAIAP2,BAR/IMD domain containing adaptor protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:101023709],BAIAP2,ENSG00000175866
ENSPANG00000019604,ENSPANT00000048028,BAIAP2,BAR/IMD domain containing adaptor protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:101023709],BAIAP2,ENSG00000175866
ENSPANG00000019604,ENSPANT00000052536,BAIAP2,BAR/IMD domain containing adaptor protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:101023709],BAIAP2,ENSG00000175866
ENSPANG00000019604,ENSPANT00000049538,BAIAP2,BAR/IMD domain containing adaptor protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:101023709],BAIAP2,ENSG00000175866
ENSPANG00000018736,ENSPANT00000021742,SOX13,SRY-box transcription factor 13 [Source:NCBI gene (formerly Entrezgene);Acc:101018744],SOX13,ENSG00000143842
ENSPANG00000022159,ENSPANT00000039709,BCAS3,BCAS3 microtubule associated cell migration factor [Source:NCBI gene (formerly Entrezgene);Acc:101003020],BCAS3,ENSG00000141376
ENSPANG00000022159,ENSPANT00000033110,BCAS3,BCAS3 microtubule associated cell migration factor [Source:NCBI gene (formerly Entrezgene);Acc:101003020],BCAS3,ENSG00000141376
ENSPANG00000022159,ENSPANT00000036577,BCAS3,BCAS3 microtubule associated cell migration factor [Source:NCBI gene (formerly Entrezgene);Acc:101003020],BCAS3,ENSG00000141376
ENSPANG00000022159,ENSPANT00000044825,BCAS3,BCAS3 microtubule associated cell migration factor [Source:NCBI gene (formerly Entrezgene);Acc:101003020],BCAS3,ENSG00000141376
ENSPANG00000022159,ENSPANT00000002510,BCAS3,BCAS3 microtubule associated cell migration factor [Source:NCBI gene (formerly Entrezgene);Acc:101003020],BCAS3,ENSG00000141376
ENSPANG00000022159,ENSPANT00000056515,BCAS3,BCAS3 microtubule associated cell migration factor [Source:NCBI gene (formerly Entrezgene);Acc:101003020],BCAS3,ENSG00000141376
ENSPANG00000022159,ENSPANT00000049000,BCAS3,BCAS3 microtubule associated cell migration factor [Source:NCBI gene (formerly Entrezgene);Acc:101003020],BCAS3,ENSG00000141376
ENSPANG00000022159,ENSPANT00000044354,BCAS3,BCAS3 microtubule associated cell migration factor [Source:NCBI gene (formerly Entrezgene);Acc:101003020],BCAS3,ENSG00000141376
ENSPANG00000011556,ENSPANT00000018621,C3orf33,chromosome 2 C3orf33 homolog [Source:NCBI gene (formerly Entrezgene);Acc:101007983],C3orf33,ENSG00000174928
ENSPANG00000011556,ENSPANT00000057807,C3orf33,chromosome 2 C3orf33 homolog [Source:NCBI gene (formerly Entrezgene);Acc:101007983],C3orf33,ENSG00000174928
ENSPANG00000011891,ENSPANT00000020864,GNA11,G protein subunit alpha 11 [Source:NCBI gene (formerly Entrezgene);Acc:101019734],GNA11,ENSG00000088256
ENSPANG00000026410,ENSPANT00000049373,CHPF2,chondroitin polymerizing factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:101002908],CHPF2,ENSG00000033100
ENSPANG00000026410,ENSPANT00000056440,CHPF2,chondroitin polymerizing factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:101002908],CHPF2,ENSG00000033100
ENSPANG00000026410,ENSPANT00000023160,CHPF2,chondroitin polymerizing factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:101002908],CHPF2,ENSG00000033100
ENSPANG00000026410,ENSPANT00000015213,CHPF2,chondroitin polymerizing factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:101002908],CHPF2,ENSG00000033100
ENSPANG00000030861,ENSPANT00000038153,MAGOHB,"mago homolog B, exon junction complex subunit [Source:NCBI gene (formerly Entrezgene);Acc:101013002]",MAGOHB,ENSG00000111196
ENSPANG00000030861,ENSPANT00000052764,MAGOHB,"mago homolog B, exon junction complex subunit [Source:NCBI gene (formerly Entrezgene);Acc:101013002]",MAGOHB,ENSG00000111196
ENSPANG00000004188,ENSPANT00000024061,ANAPC10,anaphase promoting complex subunit 10 [Source:NCBI gene (formerly Entrezgene);Acc:101015461],ANAPC10,ENSG00000164162
ENSPANG00000004188,ENSPANT00000050946,ANAPC10,anaphase promoting complex subunit 10 [Source:NCBI gene (formerly Entrezgene);Acc:101015461],ANAPC10,ENSG00000164162
ENSPANG00000004188,ENSPANT00000057499,ANAPC10,anaphase promoting complex subunit 10 [Source:NCBI gene (formerly Entrezgene);Acc:101015461],ANAPC10,ENSG00000164162
ENSPANG00000008323,ENSPANT00000023488,TOPBP1,DNA topoisomerase II binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:101000224],TOPBP1,ENSG00000163781
ENSPANG00000005284,ENSPANT00000026326,AP5B1,adaptor related protein complex 5 subunit beta 1 [Source:NCBI gene (formerly Entrezgene);Acc:101015420],AP5B1,ENSG00000254470
ENSPANG00000005284,ENSPANT00000026328,AP5B1,adaptor related protein complex 5 subunit beta 1 [Source:NCBI gene (formerly Entrezgene);Acc:101015420],AP5B1,ENSG00000254470
ENSPANG00000022337,ENSPANT00000009657,STEAP1,STEAP family member 1 [Source:NCBI gene (formerly Entrezgene);Acc:100137457],STEAP1,ENSG00000164647
ENSPANG00000022337,ENSPANT00000009657,STEAP1,STEAP family member 1 [Source:NCBI gene (formerly Entrezgene);Acc:100137457],STEAP1B,ENSG00000105889
ENSPANG00000005422,ENSPANT00000022996,METTL5,methyltransferase like 5 [Source:NCBI gene (formerly Entrezgene);Acc:101013640],METTL5,ENSG00000138382
ENSPANG00000005422,ENSPANT00000038861,METTL5,methyltransferase like 5 [Source:NCBI gene (formerly Entrezgene);Acc:101013640],METTL5,ENSG00000138382
ENSPANG00000005422,ENSPANT00000059258,METTL5,methyltransferase like 5 [Source:NCBI gene (formerly Entrezgene);Acc:101013640],METTL5,ENSG00000138382
ENSPANG00000005422,ENSPANT00000042306,METTL5,methyltransferase like 5 [Source:NCBI gene (formerly Entrezgene);Acc:101013640],METTL5,ENSG00000138382
ENSPANG00000005422,ENSPANT00000044494,METTL5,methyltransferase like 5 [Source:NCBI gene (formerly Entrezgene);Acc:101013640],METTL5,ENSG00000138382
ENSPANG00000018250,ENSPANT00000017830,HES1,hes family bHLH transcription factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:101006374],HES1,ENSG00000114315
ENSPANG00000023247,ENSPANT00000039501,PDE9A,phosphodiesterase 9A [Source:NCBI gene (formerly Entrezgene);Acc:101010321],PDE9A,ENSG00000160191
ENSPANG00000023247,ENSPANT00000023672,PDE9A,phosphodiesterase 9A [Source:NCBI gene (formerly Entrezgene);Acc:101010321],PDE9A,ENSG00000160191
ENSPANG00000023247,ENSPANT00000040181,PDE9A,phosphodiesterase 9A [Source:NCBI gene (formerly Entrezgene);Acc:101010321],PDE9A,ENSG00000160191
ENSPANG00000023247,ENSPANT00000037066,PDE9A,phosphodiesterase 9A [Source:NCBI gene (formerly Entrezgene);Acc:101010321],PDE9A,ENSG00000160191
ENSPANG00000023247,ENSPANT00000043329,PDE9A,phosphodiesterase 9A [Source:NCBI gene (formerly Entrezgene);Acc:101010321],PDE9A,ENSG00000160191
ENSPANG00000023247,ENSPANT00000035660,PDE9A,phosphodiesterase 9A [Source:NCBI gene (formerly Entrezgene);Acc:101010321],PDE9A,ENSG00000160191
ENSPANG00000023247,ENSPANT00000043787,PDE9A,phosphodiesterase 9A [Source:NCBI gene (formerly Entrezgene);Acc:101010321],PDE9A,ENSG00000160191
ENSPANG00000023247,ENSPANT00000051776,PDE9A,phosphodiesterase 9A [Source:NCBI gene (formerly Entrezgene);Acc:101010321],PDE9A,ENSG00000160191
ENSPANG00000023247,ENSPANT00000040924,PDE9A,phosphodiesterase 9A [Source:NCBI gene (formerly Entrezgene);Acc:101010321],PDE9A,ENSG00000160191
ENSPANG00000019258,ENSPANT00000005857,SC5D,sterol-C5-desaturase [Source:NCBI gene (formerly Entrezgene);Acc:101015312],SC5D,ENSG00000109929
ENSPANG00000019258,ENSPANT00000051747,SC5D,sterol-C5-desaturase [Source:NCBI gene (formerly Entrezgene);Acc:101015312],SC5D,ENSG00000109929
ENSPANG00000020156,ENSPANT00000021398,PPP2R2D,protein phosphatase 2 regulatory subunit Bdelta [Source:NCBI gene (formerly Entrezgene);Acc:101011219],PPP2R2D,ENSG00000175470
ENSPANG00000002876,ENSPANT00000046446,MAU2,MAU2 sister chromatid cohesion factor [Source:NCBI gene (formerly Entrezgene);Acc:101000019],MAU2,ENSG00000129933
ENSPANG00000002876,ENSPANT00000026813,MAU2,MAU2 sister chromatid cohesion factor [Source:NCBI gene (formerly Entrezgene);Acc:101000019],MAU2,ENSG00000129933
ENSPANG00000002876,ENSPANT00000059436,MAU2,MAU2 sister chromatid cohesion factor [Source:NCBI gene (formerly Entrezgene);Acc:101000019],MAU2,ENSG00000129933
ENSPANG00000022731,ENSPANT00000000562,SKI,SKI proto-oncogene [Source:NCBI gene (formerly Entrezgene);Acc:101021415],SKI,ENSG00000157933
ENSPANG00000013374,ENSPANT00000026350,HAT1,histone acetyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:101024963],HAT1,ENSG00000128708
ENSPANG00000013374,ENSPANT00000034059,HAT1,histone acetyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:101024963],HAT1,ENSG00000128708
ENSPANG00000013374,ENSPANT00000045973,HAT1,histone acetyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:101024963],HAT1,ENSG00000128708
ENSPANG00000003871,ENSPANT00000025194,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:NCBI gene (formerly Entrezgene);Acc:101000396]",SMARCA1,ENSG00000102038
ENSPANG00000003871,ENSPANT00000045167,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:NCBI gene (formerly Entrezgene);Acc:101000396]",SMARCA1,ENSG00000102038
ENSPANG00000007383,ENSPANT00000010876,SUPT5H,"SPT5 homolog, DSIF elongation factor subunit [Source:NCBI gene (formerly Entrezgene);Acc:101008257]",SUPT5H,ENSG00000196235
ENSPANG00000007383,ENSPANT00000054672,SUPT5H,"SPT5 homolog, DSIF elongation factor subunit [Source:NCBI gene (formerly Entrezgene);Acc:101008257]",SUPT5H,ENSG00000196235
ENSPANG00000007383,ENSPANT00000046630,SUPT5H,"SPT5 homolog, DSIF elongation factor subunit [Source:NCBI gene (formerly Entrezgene);Acc:101008257]",SUPT5H,ENSG00000196235
ENSPANG00000007383,ENSPANT00000053568,SUPT5H,"SPT5 homolog, DSIF elongation factor subunit [Source:NCBI gene (formerly Entrezgene);Acc:101008257]",SUPT5H,ENSG00000196235
ENSPANG00000000103,ENSPANT00000042894,KHSRP,KH-type splicing regulatory protein [Source:NCBI gene (formerly Entrezgene);Acc:101002341],KHSRP,ENSG00000088247
ENSPANG00000000103,ENSPANT00000054186,KHSRP,KH-type splicing regulatory protein [Source:NCBI gene (formerly Entrezgene);Acc:101002341],KHSRP,ENSG00000088247
ENSPANG00000000103,ENSPANT00000032220,KHSRP,KH-type splicing regulatory protein [Source:NCBI gene (formerly Entrezgene);Acc:101002341],KHSRP,ENSG00000088247
ENSPANG00000000103,ENSPANT00000024403,KHSRP,KH-type splicing regulatory protein [Source:NCBI gene (formerly Entrezgene);Acc:101002341],KHSRP,ENSG00000088247
ENSPANG00000000103,ENSPANT00000045555,KHSRP,KH-type splicing regulatory protein [Source:NCBI gene (formerly Entrezgene);Acc:101002341],KHSRP,ENSG00000088247
ENSPANG00000020361,ENSPANT00000034781,MAX,MYC associated factor X [Source:NCBI gene (formerly Entrezgene);Acc:101016934],MAX,ENSG00000125952
ENSPANG00000020361,ENSPANT00000053820,MAX,MYC associated factor X [Source:NCBI gene (formerly Entrezgene);Acc:101016934],MAX,ENSG00000125952
ENSPANG00000020361,ENSPANT00000055748,MAX,MYC associated factor X [Source:NCBI gene (formerly Entrezgene);Acc:101016934],MAX,ENSG00000125952
ENSPANG00000020361,ENSPANT00000034642,MAX,MYC associated factor X [Source:NCBI gene (formerly Entrezgene);Acc:101016934],MAX,ENSG00000125952
ENSPANG00000020361,ENSPANT00000049426,MAX,MYC associated factor X [Source:NCBI gene (formerly Entrezgene);Acc:101016934],MAX,ENSG00000125952
ENSPANG00000020361,ENSPANT00000027724,MAX,MYC associated factor X [Source:NCBI gene (formerly Entrezgene);Acc:101016934],MAX,ENSG00000125952
ENSPANG00000020361,ENSPANT00000039383,MAX,MYC associated factor X [Source:NCBI gene (formerly Entrezgene);Acc:101016934],MAX,ENSG00000125952
ENSPANG00000020361,ENSPANT00000040642,MAX,MYC associated factor X [Source:NCBI gene (formerly Entrezgene);Acc:101016934],MAX,ENSG00000125952
ENSPANG00000020361,ENSPANT00000038686,MAX,MYC associated factor X [Source:NCBI gene (formerly Entrezgene);Acc:101016934],MAX,ENSG00000125952
ENSPANG00000020361,ENSPANT00000041902,MAX,MYC associated factor X [Source:NCBI gene (formerly Entrezgene);Acc:101016934],MAX,ENSG00000125952
ENSPANG00000003899,ENSPANT00000021822,HIF1A,hypoxia inducible factor 1 subunit alpha [Source:NCBI gene (formerly Entrezgene);Acc:100999094],HIF1A,ENSG00000100644
ENSPANG00000003899,ENSPANT00000009259,HIF1A,hypoxia inducible factor 1 subunit alpha [Source:NCBI gene (formerly Entrezgene);Acc:100999094],HIF1A,ENSG00000100644
ENSPANG00000003899,ENSPANT00000032890,HIF1A,hypoxia inducible factor 1 subunit alpha [Source:NCBI gene (formerly Entrezgene);Acc:100999094],HIF1A,ENSG00000100644
ENSPANG00000003899,ENSPANT00000035647,HIF1A,hypoxia inducible factor 1 subunit alpha [Source:NCBI gene (formerly Entrezgene);Acc:100999094],HIF1A,ENSG00000100644
ENSPANG00000003899,ENSPANT00000046935,HIF1A,hypoxia inducible factor 1 subunit alpha [Source:NCBI gene (formerly Entrezgene);Acc:100999094],HIF1A,ENSG00000100644
ENSPANG00000000117,ENSPANT00000008746,ADRA1B,adrenoceptor alpha 1B [Source:NCBI gene (formerly Entrezgene);Acc:101026435],ADRA1B,ENSG00000170214
ENSPANG00000017370,ENSPANT00000007406,ZNF674,zinc finger protein 674 [Source:NCBI gene (formerly Entrezgene);Acc:101012132],ZNF674,ENSG00000251192
ENSPANG00000006079,ENSPANT00000044106,GSK3B,glycogen synthase kinase 3 beta [Source:NCBI gene (formerly Entrezgene);Acc:100998800],GSK3B,ENSG00000082701
ENSPANG00000006079,ENSPANT00000058171,GSK3B,glycogen synthase kinase 3 beta [Source:NCBI gene (formerly Entrezgene);Acc:100998800],GSK3B,ENSG00000082701
ENSPANG00000006079,ENSPANT00000013990,GSK3B,glycogen synthase kinase 3 beta [Source:NCBI gene (formerly Entrezgene);Acc:100998800],GSK3B,ENSG00000082701
ENSPANG00000006079,ENSPANT00000043033,GSK3B,glycogen synthase kinase 3 beta [Source:NCBI gene (formerly Entrezgene);Acc:100998800],GSK3B,ENSG00000082701
ENSPANG00000006079,ENSPANT00000037617,GSK3B,glycogen synthase kinase 3 beta [Source:NCBI gene (formerly Entrezgene);Acc:100998800],GSK3B,ENSG00000082701
ENSPANG00000006079,ENSPANT00000048855,GSK3B,glycogen synthase kinase 3 beta [Source:NCBI gene (formerly Entrezgene);Acc:100998800],GSK3B,ENSG00000082701
ENSPANG00000006079,ENSPANT00000040455,GSK3B,glycogen synthase kinase 3 beta [Source:NCBI gene (formerly Entrezgene);Acc:100998800],GSK3B,ENSG00000082701
ENSPANG00000006504,ENSPANT00000001611,PARP4,poly(ADP-ribose) polymerase family member 4 [Source:NCBI gene (formerly Entrezgene);Acc:101019495],PARP4,ENSG00000102699
ENSPANG00000006504,ENSPANT00000057976,PARP4,poly(ADP-ribose) polymerase family member 4 [Source:NCBI gene (formerly Entrezgene);Acc:101019495],PARP4,ENSG00000102699
ENSPANG00000020222,ENSPANT00000017696,RPS6KA1,ribosomal protein S6 kinase A1 [Source:NCBI gene (formerly Entrezgene);Acc:101019087],RPS6KA1,ENSG00000117676
ENSPANG00000020222,ENSPANT00000037954,RPS6KA1,ribosomal protein S6 kinase A1 [Source:NCBI gene (formerly Entrezgene);Acc:101019087],RPS6KA1,ENSG00000117676
ENSPANG00000020222,ENSPANT00000035821,RPS6KA1,ribosomal protein S6 kinase A1 [Source:NCBI gene (formerly Entrezgene);Acc:101019087],RPS6KA1,ENSG00000117676
ENSPANG00000017275,ENSPANT00000000557,PGRMC2,progesterone receptor membrane component 2 [Source:NCBI gene (formerly Entrezgene);Acc:101014390],PGRMC2,ENSG00000164040
ENSPANG00000017275,ENSPANT00000036599,PGRMC2,progesterone receptor membrane component 2 [Source:NCBI gene (formerly Entrezgene);Acc:101014390],PGRMC2,ENSG00000164040
ENSPANG00000017275,ENSPANT00000053904,PGRMC2,progesterone receptor membrane component 2 [Source:NCBI gene (formerly Entrezgene);Acc:101014390],PGRMC2,ENSG00000164040
ENSPANG00000005793,ENSPANT00000048549,PLBD2,phospholipase B domain containing 2 [Source:NCBI gene (formerly Entrezgene);Acc:101013985],PLBD2,ENSG00000151176
ENSPANG00000005793,ENSPANT00000013361,PLBD2,phospholipase B domain containing 2 [Source:NCBI gene (formerly Entrezgene);Acc:101013985],PLBD2,ENSG00000151176
ENSPANG00000024541,ENSPANT00000013160,TRDMT1,tRNA aspartic acid methyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:101024705],TRDMT1,ENSG00000107614
ENSPANG00000024541,ENSPANT00000054555,TRDMT1,tRNA aspartic acid methyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:101024705],TRDMT1,ENSG00000107614
ENSPANG00000024541,ENSPANT00000039097,TRDMT1,tRNA aspartic acid methyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:101024705],TRDMT1,ENSG00000107614
ENSPANG00000024541,ENSPANT00000033442,TRDMT1,tRNA aspartic acid methyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:101024705],TRDMT1,ENSG00000107614
ENSPANG00000024541,ENSPANT00000037431,TRDMT1,tRNA aspartic acid methyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:101024705],TRDMT1,ENSG00000107614
ENSPANG00000011420,ENSPANT00000041753,SLC9B1,solute carrier family 9 member B1 [Source:NCBI gene (formerly Entrezgene);Acc:100998376],SLC9B1,ENSG00000164037
ENSPANG00000011420,ENSPANT00000005773,SLC9B1,solute carrier family 9 member B1 [Source:NCBI gene (formerly Entrezgene);Acc:100998376],SLC9B1,ENSG00000164037
ENSPANG00000016247,ENSPANT00000002715,NDUFAF6,NADH:ubiquinone oxidoreductase complex assembly factor 6 [Source:NCBI gene (formerly Entrezgene);Acc:101024942],NDUFAF6,ENSG00000156170
ENSPANG00000013327,ENSPANT00000017556,PHF7,PHD finger protein 7 [Source:NCBI gene (formerly Entrezgene);Acc:101015065],PHF7,ENSG00000010318
ENSPANG00000013327,ENSPANT00000034817,PHF7,PHD finger protein 7 [Source:NCBI gene (formerly Entrezgene);Acc:101015065],PHF7,ENSG00000010318
ENSPANG00000013327,ENSPANT00000039718,PHF7,PHD finger protein 7 [Source:NCBI gene (formerly Entrezgene);Acc:101015065],PHF7,ENSG00000010318
ENSPANG00000013327,ENSPANT00000054641,PHF7,PHD finger protein 7 [Source:NCBI gene (formerly Entrezgene);Acc:101015065],PHF7,ENSG00000010318
ENSPANG00000013327,ENSPANT00000057719,PHF7,PHD finger protein 7 [Source:NCBI gene (formerly Entrezgene);Acc:101015065],PHF7,ENSG00000010318
ENSPANG00000009791,ENSPANT00000026922,IKBIP,IKBKB interacting protein [Source:NCBI gene (formerly Entrezgene);Acc:101019341],IKBIP,ENSG00000166130
ENSPANG00000009791,ENSPANT00000043094,IKBIP,IKBKB interacting protein [Source:NCBI gene (formerly Entrezgene);Acc:101019341],IKBIP,ENSG00000166130
ENSPANG00000009791,ENSPANT00000026926,IKBIP,IKBKB interacting protein [Source:NCBI gene (formerly Entrezgene);Acc:101019341],IKBIP,ENSG00000166130
ENSPANG00000013567,ENSPANT00000058032,CANX,calnexin [Source:NCBI gene (formerly Entrezgene);Acc:101017726],CANX,ENSG00000127022
ENSPANG00000013567,ENSPANT00000021272,CANX,calnexin [Source:NCBI gene (formerly Entrezgene);Acc:101017726],CANX,ENSG00000127022
ENSPANG00000013567,ENSPANT00000042339,CANX,calnexin [Source:NCBI gene (formerly Entrezgene);Acc:101017726],CANX,ENSG00000127022
ENSPANG00000015983,ENSPANT00000021074,JADE1,jade family PHD finger 1 [Source:NCBI gene (formerly Entrezgene);Acc:101016051],JADE1,ENSG00000077684
ENSPANG00000008540,ENSPANT00000031768,WDR45,PRA1 domain family member 2 [Source:NCBI gene (formerly Entrezgene);Acc:101014653],WDR45,ENSG00000196998
ENSPANG00000008540,ENSPANT00000009115,WDR45,PRA1 domain family member 2 [Source:NCBI gene (formerly Entrezgene);Acc:101014653],WDR45,ENSG00000196998
ENSPANG00000008540,ENSPANT00000056613,WDR45,PRA1 domain family member 2 [Source:NCBI gene (formerly Entrezgene);Acc:101014653],WDR45,ENSG00000196998
ENSPANG00000008540,ENSPANT00000004277,WDR45,PRA1 domain family member 2 [Source:NCBI gene (formerly Entrezgene);Acc:101014653],WDR45,ENSG00000196998
ENSPANG00000008540,ENSPANT00000057260,WDR45,PRA1 domain family member 2 [Source:NCBI gene (formerly Entrezgene);Acc:101014653],WDR45,ENSG00000196998
ENSPANG00000008540,ENSPANT00000036918,WDR45,PRA1 domain family member 2 [Source:NCBI gene (formerly Entrezgene);Acc:101014653],WDR45,ENSG00000196998
ENSPANG00000008540,ENSPANT00000056938,WDR45,PRA1 domain family member 2 [Source:NCBI gene (formerly Entrezgene);Acc:101014653],WDR45,ENSG00000196998
ENSPANG00000021966,ENSPANT00000024189,BMP6,bone morphogenetic protein 6 [Source:NCBI gene (formerly Entrezgene);Acc:101011268],BMP6,ENSG00000153162
